headlines,description,content,url,category
RBSE Rajasthan Board Class 5th Result 2023 Link: Check marksheet at Shala Darpan portal (rajshaladarpan.nic.in),RBSE Board 5th Result 2023: Results will be declared for nearly 14 lakh students who appeared for the Class 5 RBSE exam. The RBSE result will be declared at rajeduboard.rajasthan.gov.in and rajshaladarpan.nic.in.,"RBSE Rajasthan Board 5th Result 2023 Link: The Rajasthan Board of Secondary Education (RBSE), Bikarner declared Class 5 final exams results today at 1:30 pm. Over 14 lakh BSER Class 5 students appeared for the exam this year.
Read | RBSE Class 5th Results 2023 Live Updates: Results to be declared today
RBSE 5th result link
The Bikaner Board has activated the Class 5 result link at the official website – rajshaladarpan.nic.in.
You need a subscription to read this archive article.
BUY NOW
Already a subscriber? Sign in
RBSE 5th Result 2023 (website- rajshaladarpan.nic.in)
Once released, students or their guardians will be able to check their scores at the official websites — rajeduboard.rajasthan.gov.in and rajshaladarpan.nic.in.
RBSE 5th Class Result 2023 (Express Photo by Rana Simranjit Singh/ Representative Image)
Students check their result by entering their roll number and date of birth on the link given on the homepage.
Rajasthan Board 5th Result 2023 to be declared at rajshaladarpan.nic.in (Express Photo by Abhisek Saha/ Representative Image)
The score card will have various details such as student’s name, roll number, school’s name, marks and more.
Rajasthan Board 5th Result 2023 (Express photo by Amit Mehra/ Representative Image)
The RBSE Class 5 exams were conducted from April 13 to 21. Over 14 students appeared for the exam.",https://indianexpress.com/article/education/rbse-rajasthan-board-5th-result-2023-link-websites-to-check-scores-rajeduboard-rajasthan-gov-in-rajshaladarpan-nic-in-8640025/,education
RBSE Rajasthan Board Class 5th Result 2023 Declared: How can I check BSER 5th results at rajshaladarpan.nic.in?,"Rajasthan Board 5th Result 2023: Students can check their scores at the official websites — rajeduboard.rajasthan.gov.in and rajshaladarpan.nic.in. A total of 14,68,130 students have registered for the RBSE Bikaner Class 5 exam.","RBSE Board Class 5th Result 2023: The Rajasthan Board of Secondary Education (RBSE), Bikaner declared Class 5 board exams results today at 1:30 pm. Registered students will be able to check their scores at the official websites — rajeduboard.rajasthan.gov.in and rajshaladarpan.nic.in.
Read | RBSE Class 5th Results 2023 Live Updates: Results to be declared today
A total of 14,68,130 students have registered for the Rajasthan Class 5 exam this year. RBSE will not release the merit list.
You need a subscription to read this archive article.
BUY NOW
Already a subscriber? Sign in",https://indianexpress.com/article/education/rbse-rajasthan-board-5th-result-2023-how-to-check-score-cards-rajshaladarpan-nic-in-8639890/,education
KEAM Result 2023 Declared: How to check Engineering/Pharmacy?,KEAM Results 2023: The successful candidates are eligible for KEAM 2023 counselling process. Nearly 1.3 lakh candidates have registered for the entrance test ,"KEAM Result 2023: CEE Kerala on May 31 declared the KEAM 2023 result. The aspirants can check their score at cee.kerala.gov.in. The KEAM rank list 2023 is not released yet. The authority conducted the KEAM exam on May 17, 2023. CEE has also uploaded the KEAM final answer key.
The successful candidates are eligible for KEAM 2023 counselling process. Nearly 1.3 lakh candidates have registered for the entrance test
You need a subscription to read this archive article.
BUY NOW
Already a subscriber? Sign in",https://indianexpress.com/article/education/keam-result-2023-declared-how-to-check-result-online-cee-kerala-gov-in-8640041/,education
IIT JAM 2023: IIT Guwahati releases first admission list,IIT JAM 2023: Candidates who applied for the same will be able to check the list at the official website— jam.iitg.ac.in.,"IIT JAM 2023: The Indian Institute of Technology (IIT) Guwahati has released the first admission list for IIT JAM (Indian Institute of Technology Joint Admission Test for Masters) 2023. Candidates who applied for the same will be able to check the list at the official website — jam.iitg.ac.in.
The last date for online payment of seat booking fee for the first admission list is June 7. The second admission list will be declared on June 15 and the last date to pay the fee for seat booking for the second list is June 21. The withdrawal option will open from June 15 and conclude on July 2.
You need a subscription to read this archive article.
BUY NOW
Already a subscriber? Sign in",https://indianexpress.com/article/education/iit-jam-2023-iit-guwahati-releases-first-admission-list-jam-iitg-ac-in-8639967/,education
JEE Advanced 2023: Why attending regular school is important for IIT aspirants?,"A lot of IIT aspirants tend to choose to skip school and rely just on JEE coaching centres. However, is that something that the experts vouch for? Read here","– Nitina Dua
JEE Main and Advanced exams, which are conducted as an entrance test for IITs, are known to be one of the toughest exams of the world. As claimed by some education technology companies, JEE exam is second only to China’s Gaokao Exam – a highly competitive and rigorous college entrance exam used to assess students’ academic readiness across mathematics, science, and language.
You need a subscription to read this archive article.
BUY NOW
Already a subscriber? Sign in",https://indianexpress.com/article/education/jee-main-advanced-2023-why-is-attending-regular-school-important-for-future-iitians-cbse-8634658/,education
CMAT 2023: NTA releases score cards; steps to download score card,CMAT 2023: Candidates who appeared for the exam can now check the provisional answer keys and question paper at the official CMAT website – cmat.nta.nic.in.,"CMAT 2023: The National Testing Agency (NTA) today (June 1) released the score cards for the Common Management Admission Test (CMAT) 2023. Candidates who appeared for the exam can now check the provisional answer keys and question paper at the official CMAT website – cmat.nta.nic.in.
Candidates would need to key in their application number and date of birth to check their CMAT 2023 score cards.
You need a subscription to read this archive article.
BUY NOW
Already a subscriber? Sign in",https://indianexpress.com/article/education/cmat-2023-nta-releases-score-cards-check-steps-to-download-cmat-nta-nic-in-8639835/,education
RBSE 5th Results 2023 (Declared): Check your Rajasthan Board Class 5 results at rajshaladarpan.nic.in,RBSE Rajasthan Class 5th Results 2023: Students will be able to check their scores at the official websites -- rajeduboard.rajasthan.gov.in and rajshaladarpan.nic.in. Over 14 lakh Class 5 students registered for the exam.,"RBSE Rajasthan Class 5th Results 2023: The Rajasthan Board of Secondary Education (RBSE) today declared Class 5 board exams results. Students will be able to check their scores at the official websites — rajeduboard.rajasthan.gov.in and rajshaladarpan.nic.in.
Read | RBSE Class 5th Results 2023 Live Updates: Results to be declared today
Over 14 lakh students from RBSE Class 5 appeared for their exam. Rajasthan Board will also announce the number of candidates who appeared for the exam and those who qualified.
You need a subscription to read this archive article.
BUY NOW
Already a subscriber? Sign in",https://indianexpress.com/article/education/rbse-rajasthan-class-5th-results-2023-declared-when-where-to-check-score-cards-rajeduboard-rajasthan-gov-in-8639813/,education
CUET PG 2023 exam city intimation slip soon; check steps to download,CUET PG 2023: Students can download the city intimation slip from the official website - cuet.nta.nic.in. ,"CUET PG 2023: The National Testing Agency (NTA) will soon release the city intimation slip for Common University Entrance Test (CUET) PG – 2023. Students can download the city intimation slip from the official website – cuet.nta.nic.in. 
To download the city intimation slip, students will need to enter their application number, password, date of birth and other required details.",https://indianexpress.com/article/education/nta-cuet-pg-2023-exam-city-intimation-slip-released-steps-to-download-cuet-nta-nic-in-8638349/,education
Rajasthan Board RBSE Class 5th results 2023 declared; link active at rajshaladarpan.nic.in,RBSE Class 5 Results 2023: Students who appeared for the exam can check their results at the official website— rajeduboard.rajasthan.gov.in and rajshaladarpan.nic.in.,"RBSE Class 5 Results 2023: The Rajasthan Board of Secondary Education (RBSE) today declared the Class 5 final exam results for academic year 2022-23. The RBSE result was declared at 1:30 pm. Students who appeared for the exam can check their results at the official websites — rajeduboard.rajasthan.gov.in and rajshaladarpan.nic.in.
Read | RBSE Class 5th Results 2023 Live Updates: Results to be declared today
The exams were conducted from April 13 to 21.
You need a subscription to read this archive article.
BUY NOW
Already a subscriber? Sign in",https://indianexpress.com/article/education/rbse-class-5-results-date-time-announced-rajeduboard-rajasthan-gov-in-rajshaladarpan-nic-in-8639269/,education
‘Can’t change Govt order on Hijab just like that’: Karnataka Minister Madhu Bangarappa,"The Supreme Court delivered a split judgment in October 2022, the matter has now been referred to a three-judge bench.","Amidst an ongoing legal battle regarding the validity of wearing hijab in educational institutions in Karnataka, the newly appointed School Education Minister, Madhu Bangarappa, has stated that the Congress government cannot immediately change the government order that bans hijab in classes. The Congress government had promised to lift restrictions on hijab as part of its electoral campaign in Karnataka.
In February 2022, the BJP government in Karnataka issued an order mandating uniforms prescribed by the government or private institution managements for students in schools and pre-university colleges across the state, following the hijab controversy. In March 2022, the Karnataka High Court dismissed petitions filed by a group of Muslim students who sought permission to wear hijab inside classrooms.
Read | Scrapping NEP 2020 requires in-depth study, not blind action: K’taka higher education minister
In an interview to The Indian Express, Bangarappa remarked, “We cannot change the government order on hijab just like that. We have to abide by the law. The law department will handle the matter and make a decision. For years, everything was functioning smoothly. Imposing a sudden ban on hijab was unnecessary. The BJP politicised the issue, creating complications. Since the matter is sub judice, I prefer not to comment further.”
Earlier, speaking to this newspaper, Priyank Kharge, Bangarappa’s colleague in the cabinet, had also said that the Congress government will have to study the “legal aspects” before committing to overturn the hijab order since the matter is subjudice. “We will look into the legal aspect of it (hijab issue) and take a call. There is data to show that nearly 18,000 students are left out of schools because of a certain order. If the judiciary gets into legislation, what should legislators do then? If our legislation is bad, let the courts intervene. Any executive order, bill or ordinance that is regressive will be reviewed to get Karnataka back on track,” Kharge has said.
Also Read | School textbooks will be revised without any flaws by the govt: Karnataka minister Madhu Bangarappa
The Karnataka High Court, comprising Chief Justice Ritu Raj Awasthi, Justice Krishna S Dixit, and Justice J M Khazi, upheld the government order, stating that prescribing school uniforms is a reasonable restriction and constitutionally permissible, to which students cannot object. However, the petitioners approached the Supreme Court, challenging the High Court’s decision and seeking the dismissal of the Karnataka government order banning hijab in classrooms.
Also Read | ‘Revisions introduced by BJP (in textbooks) have to be changed… imposing ban on hijab was not needed’: Karnataka School Education Minister
The Supreme Court delivered a split judgment in October 2022. Justice Hemant Gupta upheld the Karnataka High Court order, validating the ban and stating that it promotes uniformity and encourages a secular environment in classrooms. On the other hand, Justice Sudhanshu Dhulia set aside the state and High Court orders, emphasizing that the right to wear hijab in classrooms is a matter of choice and a fundamental right linked to the girl’s dignity and privacy, even within school premises.
Following the Supreme Court’s split verdict, the matter has now been referred to a three-judge bench.
ADVERTISEMENT
The hijab controversy emerged in December 2021 when six female students from Government PU College in Udupi claimed they were not permitted to attend classes while wearing hijabs. This sparked protests that spread to other districts, resulting in the state issuing an order for students to adhere to prescribed uniforms in PUC (Class 11 and 12) and degree colleges.",https://indianexpress.com/article/education/cant-change-govt-order-on-hijab-just-like-that-karnataka-education-minister-8639188/,education
‘Revisions introduced by BJP (in textbooks) have to be changed… imposing ban on hijab was not needed’: Madhu Bangarappa,"Newly appointed Karnataka School Education Minister Madhu Bangarappa weighs in on Congress’s promise of revising school textbooks, the main challenges before the education department, and the need for funds to improve infrastructure.","Madhu Bangarappa, MLA from Sorab constituency and School Education Minister in the Congress government led by Siddaramaiah, speaks with Sanath Prasad on the state government’s plans to revise school textbooks, the row over hijab, and the challenges that lie before the state’s education system. Madhu is son of former Karnataka chief minister S Bangarappa. Excerpts.
Q: What is your main focus as the state School Education Minister?
Bangarappa: I have to get the statistics to really get my priorities. It is not even 48 hours since I have assumed office as Education Minister. I started my duties today by welcoming students back to school and keeping them comfortable.
Q: What plans are in place for the revision of the school textbooks, as promised by (the Congress) in its election manifesto?
Bangarappa: The old textbooks have to be changed — we have already committed [that] in our manifesto. The revisions introduced by the BJP have to be changed, and it will be changed in the interest of the students. However, I don’t want to disclose what aspects will be changed. We already have a framework to make the changes, and (it) will be executed as early as possible.",https://indianexpress.com/article/education/imposing-hijab-ban-was-not-needed-karnataka-school-education-minister-madhu-bangarappa-8639084/,education
GSHSEB Gujarat Board HSC general stream results declared: Overall pass percentage dips by over 13%,"The Class 12 general stream results returned exactly to its pass percentage of 2019. Class 12 general stream results dipped by over 13 per cent, this year.","After a jump of over 10 per cent in 2022, the Gujarat Secondary and Higher Secondary Education Board (GSHSEB) Class 12 general stream results declared Wednesday dipped by over 13 per cent, this year.
The batch of mass promoted Class 10 students in 2021 with an overall pass percentage of 73.27 per cent, the Class 12 general stream results returned exactly to its pass percentage of 2019.
You need a subscription to read this archive article.
BUY NOW
Already a subscriber? Sign in",https://indianexpress.com/article/education/gshseb-class-12-general-stream-results-dip-by-over-13-gseb-org-in-8638873/,education
Delhi University opens registrations for 3-month certificate course on patents,The last date for registration is June 10. Course will commence on July 1 and complete on September 30.,"The University of Delhi (DU) is inviting applications for a certificate course on patents. Interested and eligible students can apply at the official website— ccp.rc.du.ac.in or surl.li/hfqbr.
The three-month long course will be conducted in hybrid mode with 48 hours online and 12 hours offline. The student intake is 300 students per batch and multiple batches will be held per year. The classes will be held for two hours each on Saturdays and Sundays. The fees for the course is Rs 5,000.
Also Read | DU adds new elective course on Savarkar to BA Pol Science programme, teachers protest
The minimum qualification to apply for the course is graduation (completed or pursuing) or Class 12 pass out. In case, a student in Class 12 passes out and discontinued education after, they will have to provide documents with a proven interest in innovation, invention, startup, entrepreneurship and more.
The last date for registration is June 10. The processing and finalisation will be done on June 16. The submission of fee for the first will be from June 17 to June 23. The second list will be declared on June 24. Students selected in the second list, can pay the fees from June 25 to 28. The course will commence on July 1 and will be completed on September 30. Students will receive hands-on training in September. Dr Daman Saluja is the course director of the course. She is the chairperson of the research council at DU.",https://indianexpress.com/article/education/du-invites-applications-for-3-month-certificate-course-on-patents-ccp-rc-du-ac-in-8638766/,education
FMGE July 2023 application process begins; check how to apply,FMGE July 2023: Students can submit the online application form at - natboard.edu.in after they have registered themselves. ,"FMGE 2023: The National Board of Examinations in Medical Sciences (NBEMS) has started the application process for Foreign Medical Graduate Examination (FMGE) July 2023. Aspirants can submit the online application form at natboard.edu.in. 
Read | Medical colleges face action for flouting norms
Students can submit the online application form till 11:55 pm of June 20. The exam will be conducted on July 30 and the results will be declared on August 30.
FMGE July 2023: How to apply
Step 1: Visit the official website – natboard.edu.in
Step 2: On the homepage, click on “FMG examinations”
Step 3: Enter your personal details to register for FMGE.
Step 4: Once registered, enter your details such as qualification details and other information.
Step 5: Pay the registration fees.
Step 6: Save and download the fee receipt for future use.
The FMGE consists of 300 multiple choice questions and the paper is divided into two parts. There is no negative marking for FMGE July 2023. The duration of the exam is of 2 and a half hours.",https://indianexpress.com/article/education/fmge-online-application-released-last-date-till-june-20-natboard-edu-8638642/,education
University of Edinburgh collaborates with Indian Consulate to develop climate change course in Hindi,"The university said the collaboration between the government of India and the university was instrumental in the launch of the new Hindi course, having been carefully curated with the help of expert translators.","The Climate Change Institute of University of Edinburgh in a partnership with Consulate General of India in Edinburgh, Scotland has announced its first open access course in Hindi.
The Climate Solutions course is available in English, Arabic and Hindi, with versions focused on Egypt, the UAE, India and the UK. It is designed and delivered by award-winning climate change experts, including Executive Director of the Edinburgh Climate Change Institute (ECCI) Professor Dave Reay, the university said.
Read | At IIT workshop, experts share insights on students’ mental health
“It has been a real pleasure working in partnership with the India Consulate – with whom we have an excellent link – to develop this new open access climate change course,” said Professor Reay. “Huge thanks to the online course development team here at Edinburgh, and to the wonderful translation work led by our colleagues in the India Consulate, in bringing this important new course to life,” he said.
The Climate Solutions: India (Hindi) course, unveiled this month, looks at the science, impacts and solutions of climate change in the country as a valuable resource for many thousands of Hindi-speaking students and educators across India and the rest of the world.
The university said the collaboration between the government of India and the university was instrumental in the launch of the new Hindi course, having been carefully curated with the help of expert translators.
Read | New UK immigration rules may affect Indian students’ family visas
“I am delighted to see this course being launched in Hindi – congratulations to all involved. We are grateful to the Consulate General of India in Edinburgh for their kind support. This is a fantastic example of the collaboration between the government of India and the University of Edinburgh in this all important area of climate change,” said Professor Pankaj Pankaj, International Dean for South Asia at the University of Edinburgh.
The development of these free online climate courses is supported by Edinburgh University’s Department of Social Responsibility and Sustainability and is in partnership with the Royal Scottish Geographical Society.
ADVERTISEMENT
The university says that new versions of the Climate Solutions course for Senegal, Malawi, Ecuador and Mexico are also planned for the near future.",https://indianexpress.com/article/education/university-of-edinburgh-and-consulate-general-of-india-develop-climate-change-course-8638352/,education
Bihar Board 12th Result 2023 (Out): Websites to check BSEB Inter compartmental result,BSEB Class 12th Compartment Result 2023: Students can check the results after at - results.biharboardonline.com and interbseb.com. entering their registration details. ,"BSEB 12th Compartment Result 2023 Link: The Bihar School Examination Board (BSEB), Patna today declared the Intermediate compartment exam and special exam results at 1:30 pm. Students can check the results at results.biharboardonline.com and interbseb.com. entering their registration details.
Read | BSEB 12th Compartment Result 2023 Live
The BSEB result was declared by Anand Kishore, Chairman of BSEB, at Auditorium, Main Building, Bihar School Examination Board, Sinha Library Road, Patna.
You need a subscription to read this archive article.
BUY NOW
Already a subscriber? Sign in",https://indianexpress.com/article/education/bihar-board-12th-compartment-result-2023-websites-to-check-bseb-inter-compartmental-exam-result-results-biharboardonline-com-interbseb-com-8638121/,education
BSEB 12th Compartment Result 2023: How to check Bihar Board Inter compartmental scores at interbseb.com?,Bihar Board 12th Compartment Result 2023: BSEB students who gave the Intermediate exams can check their results at - results.biharboardonline.com and interbseb.com by entering this login details. ,"BSEB Bihar Board 12th Compartment Result 2023: The Bihar School Examination Board (BSEB), Patna today declared the compartment exam result of Intermediate. Students who gave the Intermediate exams can check their results at results.biharboardonline.com and interbseb.com by entering these login details.
Read | BSEB 12th Compartment Result 2023 Live
This year, for BSEB Class 12 annual exams, a total of 10,91,248 students passed out of 13,04,586 appeared students. A total of 56,435 students registered for the compartment exam out of which 56,061 students were evaluated as the 374 students were passed in the scrutiny.
You need a subscription to read this archive article.
BUY NOW
Already a subscriber? Sign in",https://indianexpress.com/article/education/bihar-inter-12th-compartmental-result-2023-how-to-check-biharboardonline-com-interbseb-com-8638053/,education
NATA 2023 test 2 hall tickets released; check steps to download,NATA test 2 admit card: Students can download the admit card of the second NATA exam from the official website - nata.in.,"NATA 2023 admit card: The admit card for  the National Aptitude Test in Architecture (NATA) has been released today by the Council of Architecture (COA). Students can download the admit card for the second NATA exam from the official website – nata.in. The NATA test 2 will be held on June 3.
Read | At IIT workshop, experts share insights on students’ mental health
Students can download the admit card from the official website by entering their application number and password.
You need a subscription to read this archive article.
BUY NOW
Already a subscriber? Sign in",https://indianexpress.com/article/education/nata-2023-test-2-admit-card-released-know-the-steps-nata-in-8638178/,education
School textbooks will be revised without any flaws by the govt: Madhu Bangarappa,"The revision will happen in the interest of the students and without any flaws on the part of the government, education authorities and the administration, said state Education Minister Madhu Bangarappa","The school textbook revision is back to focus with the Congress government focusing on fulfilling one of its poll promises i.e. to revise the school textbooks by eliminating the changes introduced by the BJP government.
The new school education minister of Karnataka Madhu Bangarappa speaking to reporters on Tuesday stated that, “Textbook revision will definitely happen as it was one of the poll promises. The revision will happen in the interest of the students and without any flaws on the part of the government, education authorities and the administration. The textbooks will be revised in such a way that it does not cause confusion, incite anxiety among students and parents and does not impact the thinking and learning of the students.”
You need a subscription to read this archive article.
BUY NOW
Already a subscriber? Sign in",https://indianexpress.com/article/education/school-textbooks-will-be-revised-without-any-flaws-by-the-government-education-minister-madhu-bangarappa-8638076/,education
Odisha +2 Result 2023 declared at orissaresults.nic.in: Why has Science and Commerce pass percentage dipped?,"Odisha CHSE 12th Result 2023 Declared: Plus Two students who appeared for the exam can check the results at the official websites — orissaresults.nic.in or chseodisha.nic.in. Students can download their certificates, mark sheet and migration certificate from Digilocker from June 10, said CHSE chairman, Ashwini Kumar Mishra.","CHSE Odisha 12th Result 2023 Declared at chseodisha.nic.in: The School and Mass Education Minister Sudam Marndi and Secretary Aswathy S, IAS declared the results of Odisha Plus 2 Science and Commerce on May 31. The CHSE Plus Two students who appeared for the exam can check the results at the official websites — orissaresults.nic.in or chseodisha.nic.in.
Odisha +2 Results 2023 | How can I check CHSE Odisha Plus Two result online?
The reasons for the decline in the pass percentage, as per School and Mass Education secretary Aswathy S is due to the exam pattern. “Since CHSE has conducted the examinations in pre-Covid pattern, there is a decline in the pass percentage. Also, students who appeared plus-II this year had appeared board exam for the first time. They had not written the matriculation exam in 2021 because of Covid,” he informed.
You need a subscription to read this archive article.
BUY NOW
Already a subscriber? Sign in",https://indianexpress.com/article/education/chse-odisha-plus-two-results-declared-for-science-commerce-dip-in-pass-percentage-orissaresults-nic-in-chseodisha-nic-in-8638088/,education
CHSE Odisha +2 Result 2023 (Declared): Websites to check 12th results (orissaresults.nic.in),"Odisha 12th Result 2023: At the official websites, students need to enter their login details like email id, date of birth and name to check the result. ","Odisha CHSE Plus Two Result 2023: The Council of Higher Secondary Education (CHSE), Odisha declared the Class 12 board exams results for Science and Commerce today. The students can check their scores at the official websites mentioned below.
Read | Odisha CHSE 12th Result 2023 Live Updates
CHSE Odisha Plus Two results 2023: Official link active.
Students can download their certificates, mark sheet and migration certificate from Digilocker from June 10, said CHSE chairman, Ashwini Kumar Mishra.
You need a subscription to read this archive article.
BUY NOW
Already a subscriber? Sign in",https://indianexpress.com/article/education/odisha-2-result-2023-websites-to-check-chse-odisha-class-12-results-orissaresults-nic-in-chseodisha-nic-in-8612201/,education
Odisha +2 Results 2023 declared: How to check scores at orissaresults.nic.in?,Odisha CHSE 12th Result 2023: Students who appeared for the exam can check the results at the official website— orissaresults.nic.in or chseodisha.nic.in.,"Odisha Class 12th Result 2023: The Council for Higher Secondary Education (CHSE) Odisha announced the results for Class 12 board exams today at their office. Students who appeared for the exam can check the results at the official websites — orissaresults.nic.in or chseodisha.nic.in.
Read | Odisha +2 Result 2023 Live Updates
Last year, the pass percentage of Science stream students was 94.12% while Commerce streams students scored 89.10%.
You need a subscription to read this archive article.
BUY NOW
Already a subscriber? Sign in",https://indianexpress.com/article/education/odisha-2-results-2023-how-to-check-chse-odisha-class-12-marks-online-orissaresults-nic-in-chseodisha-nic-in-8589112/,education
"GSEB HSC General Stream Results (Out) 2023: Websites, app to check Gujarat Board 12th scores",GSEB Class 12th HSC Commerce and Arts Results 2023: Students can check their results at - gseb.org by entering their login details.,"GSEB Class 12th HSC Commerce and Arts Results 2023: The Gujarat Secondary and Higher Education Board (GSEB) declared the results of GSEB HSC Commerce and Arts 2023 at their official website. Students can check their results at – gseb.org by entering their login details. The login details of the students may include registration number, date of birth, mobile number and email id.
Read | GSEB HSC 12th Arts Commerce Result 2023 Live
Gujarat Board today declared the Class 12 General Sttream results and 73.27 per cent students passed in the exams. Out of 477392 students who appeared for the exams 349792 cleared
You need a subscription to read this archive article.
BUY NOW
Already a subscriber? Sign in",https://indianexpress.com/article/education/gseb-hsc-commerce-and-arts-results-2023-website-to-check-gujarat-board-class-12-marks-gseb-org-8636273/,education
"Odisha Plus Two Results 2023 declared at orissaresults.nic.in, chseodisha.nic.in; mark sheet to be available on June 10",CHSE Odisha 12th Result 2023: Students can check the result at the official websites - orissaresults.nic.in or chseodisha.nic.in. The result will be able from 11 am onwards.,"Odisha CHSE 12th Result 2023: The Council of Higher Secondary Education (CHSE) today announced the Class 12 board exams results 2023 at their office. Students who appeared for the exams can check the result at the official websites – orissaresults.nic.in or chseodisha.nic.in.
Read | Odisha +2 Result 2023 Live Updates
The Odisha +2 students will be able to check their Class 12 marks from 11 am onwards. The announcement regarding the Odisha results will be made at the CHSE campus.
You need a subscription to read this archive article.
BUY NOW
Already a subscriber? Sign in",https://indianexpress.com/article/education/odisha-chse-class-12-2023-result-when-and-where-to-check-websites-plus-two-orissaresults-nic-in-chseodisha-nic-in-8575450/,education
"GSEB HSC Result 2023 declared: How to check Gujarat 12th general stream marks at gseb.org, via Whatsapp","GSEB Gujarat Arts, Commerce Result 2023: Students can check their results at - gseb.org by entering their roll number, registration number and date of birth. ","Gujarat Class 12th Arts, Commerce Result 2023: The Gujarat Secondary and Higher Education Board (GSEB) today declared the HSC results at its official website — gseb.org. Students can check their results at – gseb.org by entering their roll number, registration number and date of birth from 8 am onwards
Read | GSEB HSC 12th Arts Commerce Result 2023 Live
This year, unlike last year, Class 12 exams started and ended in the same month. The exams began on March 14 and concluded on March 25.
GSEB Gujarat Class 12th Arts, Commerce Result 2023: How to Check
Step 1: Visit the official website –  gseb.org
Step 2: Click on the result link in the homepage. 
Step 3: Enter your credentials like registration number or roll number, name and date of birth.
Step 4: The result will be displayed on the screen.
Step 5: Save and download the result for future reference. 
Apart from official website, students this year can also get their result through WhatsApp. Candidates need to send their seat number via WhatsApp at 6357300971
Last year, exams for the HSC in the general stream and science stream began on March 28 and ended on April 12 and April 8, respectively. Exams for vocational stream started on April 4. On May 12, the results were announced at 10 am The Science stream had recorded a pass percentage of  72.02 per cent.
In 2021, the Covid – 19 pandemic had forced the board to cancel the HSC exams.",https://indianexpress.com/article/education/gseb-class-12th-hsc-commerce-and-arts-results-2023-how-to-check-gseb-org-8635296/,education
"At IIT workshop, experts share insights on students’ mental health","The workshop was divided into four verticals: Importance of Communication; Psychiatry, counselling, accessibility and event organisation; Governance reforms; and Curricular reforms and Implementation.","Providing inclusive environment to the students, addressing their grievances in a humane instead of mechanical manner, roping in senior students and families, and taking steps to aid the mental health of both the teachers and the students – these were some of the suggestion made at a workshop organised by Indian Institute of Technology Delhi on Tuesday.
The institute held the workshop on Mental Wellness and Stress Management along with the Ministry of Education weeks after organising a discussion with the students belonging to different backgrounds to understand the challenges they face at the premiere institute.",https://indianexpress.com/article/education/at-iit-workshop-experts-share-insights-on-students-mental-health-jee-advanced-8637728/,education
"Board Exams 2023: In Class 11-12, most students from South boards opt for Science; in 3 key states, just 2% prefer Arts","Records show that in Tamil Nadu, Telangana and Andhra Pradesh, of those who appeared in Class 12 boards in 2022, Arts stream students accounted for a mere 1.53 per cent, 2.01 per cent and 2.19 per cent respectively.","STUDENTS enrolled in Tamil Nadu, Telangana, Andhra Pradesh, Kerala and Karnataka education boards are more likely to choose the Science stream in their Class XI-XII with less than 2 per cent in three of these states opting for Arts.
However, Arts is the preferred option for their counterparts in West Bengal, Punjab, Haryana, Gujarat and Jharkhand, according to a Union Government study.
You need a subscription to read this archive article.
BUY NOW
Already a subscriber? Sign in",https://indianexpress.com/article/education/in-class-xi-xii-most-students-in-south-opt-for-science-in-3-key-states-just-2-per-cent-take-arts-8637680/,education
