Size,Weight,Sweetness,Softness,HarvestTime,Ripeness,Acidity,Quality
-2.6689923,-6.1109986,-1.9858847,0.20050736,0.43082213,4.811444,-2.4109538,Bad
-2.5397336,-1.8785789,-0.66558546,2.6076796,-1.861295,3.320889,-4.101204,Bad
-4.556255,-0.8605794,0.20785682,0.045194473,-4.083901,0.81976897,-1.5864053,Bad
-1.5496943,-2.564596,-0.37754145,0.02521166,-0.99554473,1.67625,-2.3203678,Bad
-2.009772,-2.7490664,-2.4782486,-1.531911,-2.3435462,1.5905482,-1.4258451,Bad
0.21625957,-1.9851258,-0.73831505,-2.876928,-0.78727454,1.2608885,-0.2213818,Bad
-1.6491442,-4.20715,1.8321021,1.1948812,-3.8086467,2.1271791,0.2431754,Bad
-2.2422388,-0.87481123,-4.5744042,-2.7755647,-1.0919081,0.74213797,-3.1973727,Bad
-2.0078602,-0.8883393,-5.225884,1.3701798,-0.7990075,3.9537125,-5.7852077,Bad
-1.2209494,0.08720883,-2.2817419,-0.16001037,-0.4172747,2.1255336,-3.7706919,Bad
0.15694876,-2.0549426,-0.8048592,-4.027345,-0.24040398,1.3070883,-0.7410828,Bad
-0.46002632,-1.0072457,-0.58826554,-1.6972998,0.20684125,0.09513424,-1.8489455,Bad
-2.682681,-1.2154868,-1.291192,-1.2002699,-3.6182168,1.1027513,0.12854558,Bad
-1.0549082,-0.8386523,-2.9212806,-0.4002998,-2.1067019,2.0740166,-2.8514292,Bad
-1.9788588,-0.6254336,-1.1772612,-1.3839014,-6.3767943,2.3392055,1.3727554,Bad
-2.7143795,-0.60315335,-2.3669019,0.15058038,-1.8036628,2.5820735,-3.0980022,Bad
-3.610762,-2.9858153,-0.93300384,-1.466288,-1.4263723,0.49701038,-1.9108407,Bad
1.7933259,-3.3079894,-1.0086714,-1.1383989,-2.4636314,2.8112078,0.43388456,Bad
-2.947708,0.11896703,-0.87646943,-1.9918232,-3.7743363,-0.12213835,-0.08617137,Bad
-2.7624784,-0.9475768,0.45254257,-2.408303,-3.5126467,-0.933668,0.8125463,Bad
-3.6864388,0.5315135,-1.2751341,-1.8786197,-1.4869819,0.24343318,-2.6679282,Bad
-3.010015,0.012214444,0.85348094,-2.794161,-1.4363364,-1.4056474,-1.0871575,Bad
-2.8654842,-1.9528184,-2.7718766,-2.9894593,-2.1612625,0.14899735,-1.9045973,Bad
-4.7309947,-0.42060602,-0.27105263,2.7418718,-5.2010365,2.5335753,-1.5631161,Bad
0.9023278,-2.5316045,-1.3966832,-3.651022,1.4557009,2.9592803,0.7225348,Bad
1.4824724,-1.8660649,-1.5512071,-5.616781,2.5722678,-0.3466228,-0.43609416,Bad
-1.0903975,-1.5544094,-1.4680091,-3.141885,-1.8917252,-0.54002106,-0.12146274,Bad
-3.8268368,-1.8273199,-2.4537625,-2.468449,-2.1311111,1.955435,-1.138171,Bad
-2.120368,-1.1087359,-1.486253,-4.2618303,-2.4339964,-0.35908946,1.2322577,Bad
-0.5161804,0.8623626,-1.7946893,-0.6273224,-2.106203,-0.40265194,-3.957868,Bad
-0.2605845,-1.8710138,-2.7807882,0.9610281,-0.9290934,4.158123,-3.1532798,Bad
-2.6448407,-1.033908,-1.7842677,-1.6368861,-1.8129942,0.9265066,-0.56861746,Bad
-0.77878636,0.022871759,-1.3334275,-1.4962933,-0.49563724,-0.23850057,-3.6172314,Bad
-2.8909101,-3.9141684,-1.4803053,0.12872665,-1.3554507,3.9821846,-1.6245185,Bad
1.1824781,-1.1659306,-0.4480067,-2.3446453,-1.2453243,2.3704891,0.19854842,Bad
-1.1739588,-3.0291817,0.803305,0.27649906,-2.6800497,3.412943,0.26880148,Bad
-3.235636,1.8507025,-0.5881891,0.03330513,-4.077717,0.092197604,-1.7016617,Bad
-0.8861619,-0.14453644,-0.7207503,-1.7291261,-2.5477254,0.16399674,-1.1391336,Bad
4.25328,-2.4638028,-0.7028929,2.0782933,0.7824994,5.482963,-4.086018,Bad
-3.3761597,-1.5164464,0.3209278,-1.5206592,-3.1225078,0.17504726,0.06453051,Bad
-3.3345935,-2.9374857,-0.24440497,-3.9982219,-2.010628,-0.4127524,0.9903102,Bad
-1.7406377,-1.8440068,-2.1217556,-2.5958862,2.2952976,2.3373046,-2.6810803,Bad
-3.0369778,-0.7372514,-0.6467725,-1.0856563,-3.790416,-0.18846178,-0.3545485,Bad
-5.238348,0.4714644,-1.8869877,-4.7271585,-2.5412514,-0.78081334,0.8473923,Bad
-4.8254137,0.2093948,-1.9164487,1.9029933,-3.1234143,2.2638752,-2.5552733,Bad
-1.5160679,-0.8476825,-2.1787512,-3.333519,0.3240599,1.667429,-0.22410047,Bad
3.4528236,-1.1604897,-2.3439329,-4.1963353,1.3117049,1.758742,-1.3977606,Bad
-0.49005392,0.08172067,-2.9463892,-6.075805,-1.5598102,-1.3358595,0.4563512,Bad
-1.6559607,-0.8435602,-0.60343724,-1.3575921,-3.6978247,1.7177851,0.03208814,Bad
0.652004,-1.5627732,-1.8346779,-0.3698253,-0.98361695,1.8918637,-3.4433444,Bad
-1.5665487,-0.77774954,-1.4466383,-1.3124611,-1.27377,1.3416089,-2.1235576,Bad
-0.9110634,-0.9238011,-2.8717017,-1.7376562,-1.4597491,2.4137852,-2.2688644,Bad
-1.3577653,-4.349496,-1.6730603,-0.5033421,1.4806834,4.1111903,-2.3088298,Bad
-1.7843184,-1.2978811,-0.2789545,-1.3684505,-3.3616083,0.93443537,0.6134765,Bad
-3.0690475,-2.841924,1.3429865,2.339392,-2.1331937,3.0227342,-1.8128289,Bad
1.3951423,-1.3915488,-2.8834367,-3.1655889,-0.26307738,1.7530307,-1.3731406,Bad
-2.553062,-2.859068,-0.7542974,0.050377324,-2.6696956,1.8914069,-1.2821159,Bad
0.7400526,-2.1320977,-0.40382564,-2.0783033,-2.1574054,2.0352235,0.10655951,Bad
1.1290753,-1.0285164,-1.5030831,1.7426436,-0.9502982,3.8336794,-4.0273027,Bad
-1.5163451,0.6487962,-0.56313026,-2.1979122,-1.1191975,-1.1693376,-2.6142669,Bad
-1.7860897,-2.5247703,-2.887782,-1.189661,-1.2304494,1.6919048,-2.6018956,Bad
0.1470206,-4.5794005,-1.2097505,-2.3904474,1.4873167,3.5821922,-1.3968071,Bad
-3.1725302,-3.4582675,-0.22732827,0.2298124,-2.391797,3.255856,-0.65620935,Bad
-0.0093280105,-1.276033,0.4255071,1.5178984,-0.80278206,2.7466915,-3.8156877,Bad
-0.41419658,0.45532236,-1.3390912,-0.5118011,-3.53991,0.49993348,-1.7318149,Bad
-4.935583,-0.46673834,-0.59426445,1.7410148,-4.4776783,2.0125294,-2.5449545,Bad
-0.4553889,-2.446539,-2.0054967,-3.0737972,-0.6110811,2.636948,0.27834645,Bad
-2.0901558,0.31274042,-0.02429936,-0.78114235,-1.0145577,0.5039411,-2.676262,Bad
-3.354962,-2.6366677,-0.32116517,1.5240811,-3.7070541,2.7927063,-1.5107353,Bad
-2.719072,1.662635,-1.6480913,-0.16759779,-3.6357758,-1.2959461,-2.7758553,Bad
-4.610564,-0.5061137,-1.3780845,-0.75831425,-2.3699179,-0.3974558,-2.5827563,Bad
0.08207086,-1.3063824,-1.588933,0.9756979,-0.3972385,3.957788,-3.2110088,Bad
-4.6186876,-1.8416537,-2.057996,-0.5885435,-4.510363,0.45960343,-1.563865,Bad
2.09877,-1.0246438,-0.023165999,-4.5953703,0.13056615,0.3105299,1.019775,Bad
-2.2588162,-2.7053597,-1.6715512,0.3636058,-1.6738648,2.8055263,-2.503886,Bad
-0.6226779,-5.063709,-1.9724189,-0.6379467,-2.7165096,4.2773924,0.068128385,Bad
-0.14089823,-2.064025,-0.90984523,0.99217355,0.44237685,3.0353682,-3.5623202,Bad
-1.7500879,-3.2578878,-0.7751058,0.99599797,-1.0889912,3.5316534,-2.6892672,Bad
-3.313354,0.76518655,-3.3017366,-3.8105345,-1.9670374,0.94116795,-0.6538222,Bad
1.1738417,-0.93388045,-3.7923765,-2.3809528,-0.85544276,2.2194397,-2.5222545,Bad
-3.3593428,0.8367211,-1.0657098,-2.3451288,-3.1831849,-1.1375582,-2.4392192,Bad
-0.3385734,-2.0646307,-2.4531724,-4.767439,-0.8930383,0.6966662,0.8665787,Bad
-0.79180235,-0.77738565,-2.8392067,-1.5114219,-0.721386,1.8434956,-2.9380202,Bad
-0.7924576,-2.898553,-1.113204,-2.1142468,0.099607095,3.171289,-0.2155487,Bad
-2.0747256,1.4317017,1.9046273,0.87187463,-3.1215024,-1.2709055,-2.1362433,Bad
-2.0859509,0.7797701,-4.3238096,-0.9854376,1.0314286,2.3066945,-4.1653957,Bad
-3.1580632,-0.81146795,-3.659925,-3.5842795,-1.3776143,0.28701183,-1.276883,Bad
1.2953323,-2.621646,-1.5023882,-2.1073818,0.12719138,3.224146,-0.52231365,Bad
-1.5207685,-2.35508,-2.4595118,-1.4593801,-1.2189938,2.3261182,-2.1494622,Bad
-2.340412,-0.36757964,0.1281799,-2.0216389,-2.4129171,-0.83120143,-0.7951884,Bad
-0.8846498,-1.0889367,-2.6672516,0.68700343,-2.1946042,3.2246258,-3.997276,Good
-1.0186193,-1.4618179,-1.60973,-2.4018748,-1.6390855,-0.44540527,-1.7671969,Bad
-0.4869902,-1.808352,-0.44850582,0.592751,-0.7562763,3.5130568,-2.123467,Bad
-0.27066237,-1.8784736,-1.9411713,-2.7598734,-2.0484133,1.0537555,-0.20974675,Bad
-1.8448224,-0.22362125,-1.1069783,-0.47228467,-2.7512758,0.9988202,-1.3427275,Bad
-3.8680007,1.2550695,-1.6290364,-2.6416228,-0.86825234,-1.105266,-2.5153139,Bad
-2.4048655,0.85833114,-2.081331,-6.1822214,-3.794678,-2.8766675,2.2345283,Bad
-3.6850553,-1.6573876,-1.1823899,-2.0377223,-2.8661146,1.5923632,0.41984805,Bad
-4.386135,0.20299299,-1.8875163,0.46614397,-1.4810266,-0.48677737,-4.323227,Bad
-1.575259,1.0181949,0.019970775,-3.1522381,-4.658194,-3.3560185,0.3036722,Bad
-2.0395968,-1.1572742,-1.0514511,-0.7596988,-2.7487047,1.384763,-1.7912686,Bad
-1.3728311,-1.2461327,-0.4684106,0.7089672,-4.471233,1.431481,-2.0056639,Bad
-2.5974498,-1.2497323,0.13420741,-3.4204786,-2.535978,-1.7692003,0.04924253,Bad
1.3466836,-4.7718234,-0.6675441,-0.5515587,-0.7976015,4.8912005,-0.011654473,Bad
-0.5188874,-0.6614125,-1.4732438,1.0298419,-1.4179813,2.4884055,-3.7119415,Bad
-1.1454676,-3.059993,-1.2220623,-1.0297501,-0.10773706,2.0499537,-1.7300102,Bad
-0.27867863,-1.4385705,-3.0603902,-2.697469,-1.9766177,0.8172885,-1.5899717,Bad
-0.16210228,-0.40735555,0.33362368,-4.772362,-3.3017766,-2.9623964,1.847217,Bad
0.96780336,-1.0435116,-3.1320343,-1.8200326,-2.0601263,1.9286543,-2.1603189,Bad
-1.7034011,-0.7037028,-2.370346,-2.1115108,-2.6679308,-0.87204844,-2.6029818,Bad
-0.24454726,-1.2722896,-3.278481,0.65822446,-1.2917866,4.503909,-3.9420726,Bad
-1.441308,-1.4165988,-0.8839034,-1.0856347,1.0641854,2.7325335,-1.6786851,Bad
-0.49196053,-0.08156136,-1.7208084,-1.9395477,1.0792645,0.69644594,-3.9851923,Bad
-2.1906402,-0.47121057,-0.6014106,-0.7016774,-3.6997406,0.5947569,-0.79198796,Bad
-2.958446,-0.81312,-0.9486411,-0.25764185,-1.623621,0.34050858,-2.4740138,Bad
0.61630875,-2.5886798,-0.86699486,-0.25729766,-2.5264804,2.6972415,-1.0458345,Bad
-2.5423336,-0.4230567,-1.0839478,-3.069724,-1.3342841,0.517887,0.67823756,Bad
-3.234047,-2.8075001,-1.0255803,-3.0580664,-3.7349088,0.24448115,1.5579809,Bad
-1.2015963,-0.28131533,1.166054,-2.3240066,-2.998727,-1.8837535,-0.018168757,Bad
-2.0263755,-1.132587,-3.508132,-3.1092763,-0.8574754,0.6197407,-2.2768157,Bad
0.72333765,0.32241577,-3.0200503,-2.6017637,0.7096901,0.931748,-2.0897274,Bad
-2.590293,-1.6783249,-0.55314076,-3.8827844,-1.831353,1.21718,2.8901453,Bad
-2.7596865,-0.62755996,-1.454177,-3.5622094,-2.7210622,-1.0142502,0.29016757,Bad
-2.7104604,-0.8050992,-2.4657342,-0.9416001,-1.3460275,1.8840663,-2.69704,Bad
-2.9901335,-3.5079367,-2.4787712,-1.4711679,-0.11662005,3.6077046,-1.7491832,Bad
-0.99194074,-1.8795986,1.1850698,-2.0944304,-0.39227802,-0.541833,-1.5024034,Bad
-1.725273,-1.889226,-1.6960464,-2.5953355,2.3326087,1.7923882,-2.7829537,Bad
0.057375442,0.93886787,-0.95350575,-2.4065435,-0.8610145,-1.257964,-3.425505,Bad
-0.89609385,-1.8552268,-1.7320938,-1.9755238,-1.592128,2.925168,-0.6349394,Bad
-0.4979566,0.07202572,-3.1126502,-2.7551699,-1.9235051,0.030043233,-2.2762709,Bad
0.2669417,-0.8827996,1.9743867,-3.3397527,-0.5865121,-1.4457994,-1.1207917,Bad
0.89833474,0.07915179,-0.9963516,-2.818586,-2.37017,0.17490263,-0.9656871,Bad
-2.1123283,-2.4336782,-1.2391247,-2.4124935,-1.9518144,1.974172,0.1302619,Bad
0.024276178,-1.9427527,-2.0346818,-3.0802965,-0.71940017,2.6365824,-0.54036313,Bad
-2.5859947,-2.1395037,-2.7397072,-1.8505478,0.36608893,0.8293293,-3.276936,Bad
-4.6256504,0.08790352,-1.3744285,-1.6782086,-4.46997,0.086613156,-1.2001823,Bad
-2.190372,-1.1721969,0.7102225,-0.7144029,-3.024723,1.3074684,-0.36752784,Bad
-0.17622508,-0.82617086,-0.9823077,0.095431924,-0.500472,1.9591624,-4.2699614,Bad
-1.1369773,0.3877571,-2.121323,-0.42443904,0.5238043,0.91202796,-4.2624683,Bad
-0.08613965,-0.54872423,-4.093402,-1.1315137,0.56942236,2.713413,-3.6765769,Bad
-5.5093346,0.57296395,-2.2375968,0.07773318,-3.9193776,0.22073421,-3.136976,Bad
-1.8398831,0.3430311,-1.5324892,-1.1745795,-2.6642215,0.80158126,-1.3816854,Bad
-1.1247612,-2.953856,-1.6833906,-1.4120373,-1.5803356,2.3296206,-0.98205096,Bad
-1.9968915,-1.3322512,-1.0952892,-2.8326793,-3.059323,-0.6187367,-0.109476775,Bad
4.4567256,-4.639701,-2.0331979,-3.461103,0.98701525,4.1443787,1.1845536,Bad
-2.823662,2.6242707,-1.7517148,-0.53365874,-5.0994864,-1.2067014,-2.71511,Bad
1.1286591,-2.7876182,-2.2966514,-3.2840674,1.302909,3.7124727,-1.6723623,Bad
-1.8413053,0.3293219,-2.9823875,0.096832976,-1.6440053,1.025059,-5.164204,Bad
-0.27343827,-1.7858905,-3.7710006,-1.9042456,0.5318515,4.352628,-2.0664241,Bad
-0.4191425,-2.0568352,-1.6409997,0.16401662,-1.6671907,2.5502071,-1.7282306,Bad
1.486547,-3.144772,-1.7758268,-2.5880573,1.8108283,2.684454,-1.6311959,Bad
-0.09200723,-0.95756,-2.2205057,-0.58592045,-0.62291956,3.3234704,-2.6251404,Bad
-2.0416331,-2.6376405,-0.7182177,-1.8521118,0.031042134,1.7071059,-2.1774936,Bad
0.733351,-4.1005325,-4.109204,-5.301956,1.3590392,2.945758,-0.09300112,Bad
-2.1310961,-1.6273501,-0.58044904,-1.5635954,-4.1208096,0.2880966,0.7957823,Bad
-1.1349214,-2.0311074,-3.5932581,-3.3756194,-1.2652307,2.5235713,0.63938195,Bad
1.1967047,-0.35427094,-1.077101,-3.1156383,-0.345402,0.516638,-0.8082273,Bad
-0.75483143,-1.465863,-1.8337364,-2.1727479,-2.5515938,1.268227,-0.9263384,Bad
-3.2737203,-0.8007809,-0.89340395,3.3406224,-1.1159923,3.2224588,-5.7386656,Bad
-1.7364899,-1.1477357,-1.6186727,-1.3025762,-2.0190966,0.98232627,-1.6611655,Bad
-3.0044322,-1.7482749,-1.7027133,1.736688,-3.7051592,3.3402665,-3.017003,Bad
-0.21195453,1.0616484,-2.1452405,-2.1031673,-0.38977987,0.76331013,-3.6035733,Bad
-1.1410717,-1.6122991,-0.9174228,-1.4852264,-1.8111968,0.96828216,-0.6017166,Bad
-2.2933717,-0.8515853,0.18889868,0.7818446,-3.2129087,1.5210797,-1.5264652,Bad
-1.755416,-1.6309161,-0.685813,-0.35438877,-2.361304,0.39366528,-1.9760611,Bad
-2.1523795,-0.2478502,-2.9822748,-2.5758774,-3.074742,1.0497124,-1.1475239,Bad
-0.5059428,-2.8189545,-0.69108933,-0.41227615,-0.5037815,4.1992345,-1.1379532,Bad
-3.5905676,-2.68943,-2.272374,-2.175791,-2.5364392,0.7010973,-1.9809694,Bad
0.13132551,-1.9016823,-1.6621324,-2.8885775,-0.85571504,0.29971442,-1.4180104,Bad
-2.3835068,1.0568482,-2.0775075,0.11480497,-4.27235,0.59988314,-2.3977325,Bad
-0.40298793,-1.0575708,-1.3815322,-0.054653186,-2.496285,2.1361797,-2.697468,Bad
-2.6816502,-0.6458581,-0.38701135,-1.6330199,-2.7553167,0.66713375,-1.281449,Bad
1.049499,0.1715697,-1.1153884,-2.965289,0.405584,-0.7165182,-2.253512,Bad
-1.3635639,-4.3785663,-4.330727,-4.091323,0.6731124,2.8403726,-1.0802724,Bad
-1.731931,-2.03273,-1.6591003,0.72036934,-1.6755263,2.9769952,-3.695183,Bad
-3.2574027,-2.3731601,0.8612779,1.5187298,-4.3868675,1.6913893,-1.1202453,Bad
-2.8507469,-2.1300256,-2.6672878,-1.8733666,-1.1858592,0.52090037,-2.8641658,Bad
-2.8132906,2.068955,-1.6718924,0.2368316,-3.9306595,-1.5225437,-3.9129078,Bad
-3.6294992,-3.8740137,-0.98422426,-0.9188946,-1.2163249,2.5595217,-1.606737,Bad
-1.3749975,-2.1720963,-2.852536,-2.2056317,-1.066416,2.0606654,-1.3005377,Bad
-2.8276968,-3.3242803,-0.86847854,-3.9144814,-0.37631467,0.9757303,1.2547091,Bad
-1.0996134,-1.4191083,-0.9306349,-2.288164,-2.2246704,1.4262701,-0.8160724,Bad
0.86193174,-2.4007323,-1.6029407,-0.7414746,-0.118077114,2.6441734,-1.8923786,Bad
1.3832482,-5.1004925,2.4669545,2.8317242,2.0358057,2.951352,-6.521,Good
2.9045188,-0.08025558,-2.2271743,2.0627592,1.443412,0.4997739,-0.30465254,Good
0.21342154,-0.9072379,-2.7364273,2.8301935,1.2193656,1.4662529,-2.571862,Good
1.2506791,-0.79270655,-1.5471116,0.35270342,3.9266286,1.0020003,-0.03735154,Good
-0.8951474,-5.916474,2.0398297,1.8680292,1.7384673,5.7239494,-5.5715265,Good
2.364992,-2.8821447,-0.87552303,1.2726282,0.26126078,1.6364465,-2.6518614,Good
3.4551687,0.5708101,-1.876152,1.6675711,4.166371,-0.26566958,1.7715788,Good
0.55701834,-2.4692261,-1.7160778,1.6659175,2.0674853,1.7545613,-1.7086647,Good
0.8264323,-2.613456,-2.7190795,2.3761704,3.2127557,2.5851362,0.29086137,Good
2.2635283,-0.68741685,-4.4345374,-0.4538505,3.8483458,-1.337583,3.5569837,Good
2.0116374,-1.6315321,-1.55831,1.5964068,-1.2082716,0.48157212,-3.2262669,Good
2.6840086,-4.612021,0.6099877,-0.656378,1.4653602,3.9855688,-2.9753351,Good
0.64499676,-2.2685316,-1.5473766,2.1045592,1.7143347,1.3341184,-2.3606663,Good
0.17498513,0.8533434,-2.644871,3.6879785,2.8383107,1.6119261,0.8579767,Good
0.24032392,-2.2708082,1.3575072,1.9819655,1.0711609,3.542226,-2.7991526,Good
2.0816882,-0.34872317,-0.6290204,2.882539,-0.9021224,1.6165681,-3.9925637,Good
1.7522606,0.6715627,-3.4930387,0.33029443,5.94206,-0.914753,3.8260832,Good
1.4796962,-3.2207859,-0.32200307,-0.51986605,2.7022603,4.9343195,-2.0182345,Good
3.5637817,-0.34368095,-3.1986597,2.1507854,4.0828457,-2.7842,2.1975696,Good
-0.18554732,-3.8207977,1.0916029,2.0978532,1.6385835,2.9460752,-3.8885734,Good
0.04788661,-3.6166644,-0.6491975,-0.8211589,4.067288,0.33103025,-1.4012824,Bad
4.3126807,-2.3932648,-1.3709403,-1.1066595,2.6494453,1.6454719,-0.8679307,Good
1.7656546,-1.6202823,-3.070771,0.97148764,0.048209492,0.777143,0.8820854,Good
1.2051144,-2.6709957,1.469477,5.2737474,0.38974258,3.6294317,-3.5810428,Good
0.014374793,-2.5788696,-0.48624077,3.1592193,0.0010672923,5.0145836,-4.701242,Good
0.30547947,-1.1967874,-1.4729655,3.848736,1.1564348,2.812069,-1.7798154,Good
2.0845673,-3.6405365,-0.80937344,0.9215518,-1.3124627,6.7463617,-4.508251,Good
0.13068122,0.94044024,-2.3797116,3.5043442,1.7053349,0.21108533,0.8589616,Good
-0.034804218,-2.7732518,-0.64114934,1.3534234,0.87494844,2.3212686,-4.6866984,Good
2.7411733,-0.7213318,-1.9980475,1.8736084,1.2607515,-0.08989676,-0.9995636,Good
-0.14287329,0.2069022,-2.9123602,4.306185,-0.26851213,1.3282628,-0.7023171,Good
5.3075457,2.105178,-2.3497546,0.71760374,3.6209545,0.943585,2.7353225,Good
-2.586389,-2.322601,-0.9492051,4.096701,1.1656418,2.496956,-3.474066,Good
1.393791,-0.55521214,-2.560217,3.0915785,1.6591098,1.2498881,-0.9466575,Good
5.5621843,0.7731819,-2.2837899,0.45206517,1.8591359,1.3995732,1.6083343,Good
1.2600363,-2.034364,-0.006567679,1.4687358,1.3127596,2.7182863,-2.988682,Good
-1.1661768,0.3397758,-2.0040338,5.147666,-0.054323472,1.4868997,-2.207973,Good
2.7650893,0.5497767,-4.080047,1.0147506,3.2586496,0.5536973,4.116521,Good
-0.105318464,-2.382895,-1.2272849,3.6609175,0.986041,3.0981627,-1.0605211,Good
3.6189098,-4.0476546,0.10798176,-1.0296255,4.5096865,1.8831369,-1.537061,Good
4.066171,-0.52039623,-0.30108902,2.4609523,3.9005983,1.6208252,0.52510005,Good
-0.57479125,-2.5952368,-0.36430475,2.949511,0.06330368,2.5356948,-2.8828135,Good
1.372387,-2.0186749,-1.4846147,0.69180924,0.09413872,1.4384301,-2.56433,Good
1.8126464,-1.3293035,-3.6209857,0.6755212,1.0697175,-1.2512419,1.079899,Good
0.72813815,-2.1142073,-1.2182095,1.1760892,0.08000623,2.407145,-3.8142688,Good
1.728757,-0.90821695,-2.1739256,2.0696425,1.8320428,1.6757805,-1.0266187,Good
-0.39791638,0.92285013,-0.61867934,5.0726495,0.6786162,2.5596328,-2.1403909,Good
1.9092234,-0.7615664,-2.1448665,2.8673153,0.4139477,1.5943367,0.42505965,Good
2.2081096,-1.5862955,-1.7722129,0.8332195,3.8568375,1.6035035,0.6963348,Good
0.5556297,-2.8753307,-0.35605904,1.056143,2.758283,0.3184362,-2.506167,Good
2.8307657,-0.9120527,-0.5173363,2.5838935,1.4484911,3.380313,-1.3954797,Good
1.5919048,-1.7440498,-2.524071,-0.7665595,2.83862,0.9236704,0.026493834,Good
1.3314204,-2.2157755,-0.4355417,0.42594355,2.7113364,2.4928665,-2.6742911,Good
1.3220191,-3.9677587,0.09826945,1.6216253,2.6723146,2.975966,-1.881924,Good
1.0689299,-0.98642683,-0.87407285,4.104554,-1.0623025,4.0555305,-3.7643168,Good
0.8681959,-3.1612375,0.3201275,2.7117994,-0.48150837,3.5027187,-4.9294796,Good
0.96144074,-0.7655398,-2.0481796,0.36322263,-0.61144215,2.5342228,-1.3075107,Good
0.6780161,-0.8933287,-2.102309,2.8878658,-1.9862254,3.1081548,-4.7771263,Good
1.5212308,-1.7575092,-1.5100166,0.34171426,1.7024629,1.6533624,-1.0605142,Good
0.12971722,-1.5386215,-1.4764652,2.5828006,1.5419811,1.977945,-0.8734435,Good
3.1725504,-1.9193466,-1.8343968,-0.4609872,0.6571272,-0.37649283,-1.0426333,Good
0.2767373,-2.3190942,-0.76938057,1.0076642,1.1585245,1.5079219,-2.2418618,Good
3.7685382,0.6009766,-1.4081941,3.1834633,0.011407655,0.59520054,-1.5579334,Good
0.8280126,-1.1543171,-3.2744093,-1.1315458,-1.6512206,0.29712528,-4.42118,Good
0.7097937,-3.771111,-1.3648124,-0.9945385,2.237514,0.85434854,-3.6040542,Good
1.8967006,-1.3402942,-0.14795715,4.2291026,-0.1350994,4.0331264,-3.0846696,Good
1.8892169,-1.9640765,-1.122541,1.148582,1.6365131,0.9269574,-1.109613,Bad
2.029551,-2.3935702,-1.4216299,2.325248,-0.068741314,3.691763,-3.5959532,Good
1.508227,-3.2360752,-1.128847,-2.7591505,3.2010117,1.4710298,-0.6587069,Good
-0.77141,0.33759886,-3.8249924,1.5039771,3.784817,-0.3056171,0.6239946,Good
2.596475,1.6651491,-2.1241612,4.583348,1.8506318,0.34999597,0.66304153,Good
4.0230713,-0.95671266,-1.610998,-3.0078232,0.47617102,-0.15641837,-1.43722,Good
2.146845,-0.4730993,-1.6696941,3.122167,4.184762,1.1184086,1.477153,Good
3.596046,-0.08792398,-1.743697,4.045532,3.2500265,0.7223538,0.9322286,Good
0.36764774,-2.5320687,0.8273774,3.3368883,0.4262513,3.7639768,-5.599629,Good
0.80460536,0.1151269,-3.7823708,0.039302483,5.1423984,-2.8534634,3.9537354,Good
0.9299872,-1.452791,-2.013792,1.9880515,0.7703044,1.1552125,-1.1920536,Good
3.1739707,-3.8097675,-0.072986074,0.65734804,1.2441167,3.4837842,-3.252849,Good
1.8887866,-2.6725633,0.22313355,3.0322952,3.2651594,3.904802,0.4416767,Good
2.053431,-1.0685016,-1.040646,1.4459268,-0.010411215,2.8599029,-2.2252345,Good
4.192413,0.27631766,-2.5942028,1.3851459,0.83928764,0.7449239,1.3660232,Good
1.0542278,-1.0839931,-0.7184624,3.3830364,1.5135843,2.3469715,-0.99747336,Good
0.5377077,-0.2916767,0.011649607,1.9945116,-1.3211929,1.3425277,-3.8675048,Good
3.162361,-1.0298554,-2.0053854,2.1196942,-0.9779675,1.0270131,-2.4080346,Good
2.163617,-3.568248,-0.30450165,1.3748424,0.47553414,2.2426648,-3.3262608,Good
1.344081,-5.352954,1.6573737,0.40799043,1.3691732,4.5966635,-4.75747,Good
1.0190747,0.3449434,-2.2009194,1.3992685,0.9811603,1.44508,-1.826806,Good
2.445735,-2.5171235,-0.34239748,2.7015872,3.6603496,1.999553,-0.5087005,Good
-1.0999597,-3.6448672,-0.072834246,1.8512385,1.296325,3.0211432,-2.2940931,Good
-0.47627065,-3.0924463,1.0206102,3.0091875,-0.006019379,3.825176,-4.848025,Good
1.8124392,0.85684115,-2.781511,2.2699528,3.0035574,-1.770752,0.028515525,Good
1.1132734,-1.4392943,-1.8106812,-0.3845128,2.41706,1.497851,-2.0302243,Good
3.0002124,-1.5211654,-2.668864,-0.8958291,2.7511647,-0.41944826,0.8431735,Good
-0.6219878,-1.2724521,-1.6178641,0.81718135,2.3105776,2.945325,-0.21005434,Good
1.8955986,-0.9935344,-1.2705698,0.18593477,1.9513144,1.1986209,-0.120001994,Good
0.8730393,-1.4445345,-1.5959346,2.1176536,-1.2213764,3.4085295,-2.1779473,Good
-0.8154451,-1.1523898,-3.4934819,0.29617366,6.0516124,-0.12415704,2.0896592,Good
1.8276999,-1.4025488,-1.9710188,1.7432567,2.7501864,0.8856465,-0.54464006,Good
1.2269472,0.319675,-2.9923537,-0.7464104,3.199904,-0.104988076,1.198321,Good
3.198496,1.9570576,-4.564849,1.6675186,1.3616295,-1.9001828,1.4364067,Good
3.0664382,0.5073925,-4.7750964,-2.1666138,2.4527414,-2.4126542,4.128633,Good
2.396207,2.9287028,-6.0667768,3.1590846,0.17708062,-1.4825509,3.3374887,Good
