,Id,Date,Username,Content,Source,Place,Hashtags,Like Count,Retweet Count
579,1628733723435991041,2023-02-23 12:29:14+00:00,medyanews_,"☑ International #filmmakers call on authorities to ensure that the necessary aid reaches survivors of the devastating #earthquakes in Turkey and Syria.

#KurdistanEarthquake #TurkeyEarthquake #syriaearthquake 
https://t.co/Agx3NH57HZ https://t.co/Uxc5iEDMC1","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,"['filmmakers', 'earthquakes', 'KurdistanEarthquake', 'TurkeyEarthquake', 'syriaearthquake']",2,1
580,1628726495811174400,2023-02-23 12:00:31+00:00,sktwelfare,"If you have any more questions, feel free to comment them below.

Donate now 🔗
https://t.co/MWUOYvtp87
Or call 03003020786

#sktwelfare #earthquake #syria #turkey #emergencyappeal #breakingnews #emergency #syriaearthquake #turkeyearthquake #middleast #prayforturkey #prayforsyria https://t.co/Hf5lAkPFpC","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,"['sktwelfare', 'earthquake', 'syria', 'turkey', 'emergencyappeal', 'breakingnews', 'emergency', 'syriaearthquake', 'turkeyearthquake', 'middleast', 'prayforturkey', 'prayforsyria']",1,2
581,1628724202378510338,2023-02-23 11:51:24+00:00,Paktimestoday,"ترکیہ زلزلے کے 17 روز بعد ملبے سے 8 بھیڑیں زندہ نکال لی گئیں

https://t.co/HCEMaTdagv

#pakistantimestoday #turkey #Islamabad #Pakistan #TurkeyEarthquake #SyriaEarthquake #earthquake #Turkey #earthquaketurkey #Syria #TurkeyEarthquake #TurkeyQuake https://t.co/PTEaBOUxHg","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,"['pakistantimestoday', 'turkey', 'Islamabad', 'Pakistan', 'TurkeyEarthquake', 'SyriaEarthquake', 'earthquake', 'Turkey', 'earthquaketurkey', 'Syria', 'TurkeyEarthquake', 'TurkeyQuake']",0,0
582,1628723915060137985,2023-02-23 11:50:16+00:00,ActionAid,"A #MentalHealth crisis is unfolding in north-west #Syria, with women and children experiencing trauma on top of trauma from the Syrian war, displacement from their homes and now the #earthquake. 

Find out how you can help: https://t.co/v7Z73n47ZZ  
#TurkeySyriaEarthquake #Turkey https://t.co/TcHahN1aLJ","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,"['MentalHealth', 'Syria', 'earthquake', 'TurkeySyriaEarthquake', 'Turkey']",8,4
583,1628723185855381504,2023-02-23 11:47:22+00:00,1MedyaNews,"☑ The Secretary General of the #Kurdish Community in #Germany told the German President that Kurdish officials had been left out of a memorial for victims of the earthquakes in #Turkey and #Syria.

#syriaearthquake #turkeyearthquake
https://t.co/p02GEiGfwO https://t.co/61Zsd3HrVl","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,"['Kurdish', 'Germany', 'Turkey', 'Syria', 'syriaearthquake', 'turkeyearthquake']",1,0
584,1628723134756192256,2023-02-23 11:47:10+00:00,medyanews_,"☑ The Secretary General of the #Kurdish Community in #Germany told the German President that Kurdish officials had been left out of a memorial for victims of the earthquakes in #Turkey and #Syria.

#syriaearthquake #turkeyearthquake
https://t.co/O4vyiJHq2h https://t.co/90G3kxJoEb","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,"['Kurdish', 'Germany', 'Turkey', 'Syria', 'syriaearthquake', 'turkeyearthquake']",3,2
585,1628720389831503873,2023-02-23 11:36:15+00:00,finbold,"Millions in crypto donations pour for Turkey and Syria earthquake relief. #TurkeyEarthquake #Cryptocurency 
https://t.co/t9XV22sqQa","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,"['TurkeyEarthquake', 'Cryptocurency']",3,0
586,1628716970639073281,2023-02-23 11:22:40+00:00,mohamejjjj,Footage of an earthquake with a magnitude of 7.1 occurred on the border of Tajikistan and China #TurkeyEarthquake #Turkey #Turquia #earthquaketurkey #TurkeySyriaEarthquake #TurkeyQuake #syria #earthquake #Tadjikistan #china https://t.co/SlFnb48HFy,"<a href=""https://tweetpost.semia-lb.net/index.php"" rel=""nofollow"">twtabyeen</a>",,"['TurkeyEarthquake', 'Turkey', 'Turquia', 'earthquaketurkey', 'TurkeySyriaEarthquake', 'TurkeyQuake', 'syria', 'earthquake', 'Tadjikistan', 'china']",0,1
587,1628713403488555008,2023-02-23 11:08:30+00:00,Abhimanyu962,"Another Earthquake Hits Turkey, Syria: 3 Dead, Over 200 Injured

#turkeyearthquake2023 #Turkey #TurkeyEarthquake #Syria #syriaearthquake #turkeyearthquakeagain

https://t.co/hwHjoSrMR4","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['turkeyearthquake2023', 'Turkey', 'TurkeyEarthquake', 'Syria', 'syriaearthquake', 'turkeyearthquakeagain']",1,0
588,1628712616393687041,2023-02-23 11:05:22+00:00,misbar_en,"A viral video allegedly shows a man saving himself from falling into a crack caused by the new earthquake that struck #Turkey on February 20.

Here are the facts 👇

#Syriaearthquake 
#TurkeyEarthquake
#TurkeyQuake
#Kahramanmarasafad
https://t.co/pTe85OMQIZ","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['Turkey', 'Syriaearthquake', 'TurkeyEarthquake', 'TurkeyQuake', 'Kahramanmarasafad']",0,0
589,1628711319548358661,2023-02-23 11:00:13+00:00,Giveacar,"We are working with our charity partners @savechildrenuk @decappeal supporting the Turkey-Syria Earthquake Appeal. Children and their families are in need of food, water, shelter, and warm clothing.

#TurkeySyriaEarthquake #donate https://t.co/k07B8Hh7bz","<a href=""https://app.sendible.com"" rel=""nofollow"">Sendible</a>",,"['TurkeySyriaEarthquake', 'donate']",1,0
590,1628696555791294464,2023-02-23 10:01:33+00:00,RayBlue_art,"my heart goes to my people in Syria and Turkey..
May Allah keep you safe and ease your heart, this is so painful to watch let alone experience.. 
@molhamteam are doing amazing work to help
pls help with anything: 
https://t.co/Ni7pWcdm6T
#Syria_earthquake #TurkeySyriaEarthquake https://t.co/Zng1Ziq0o3","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['Syria_earthquake', 'TurkeySyriaEarthquake']",4,1
591,1628695914133979136,2023-02-23 09:59:00+00:00,The_NewArab,"The earthquake that shook Turkey and Syria to its core has brought untold loss and suffering to those affected. We learn about the agony of survivors and the torment of those who lost loved ones in the destruction

#TurkeySyriaEarthquake
https://t.co/bbOEWeyw1d","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,['TurkeySyriaEarthquake'],1,1
592,1628694505691168771,2023-02-23 09:53:24+00:00,Officialtwitmra,"https://t.co/KOstr2qR8F

#MRA #MalaysianReliefAgency #northport #earthquake #turkeyearthquake #syriaearthquake #turkeyearthquake2023 #turkey #syria","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['MRA', 'MalaysianReliefAgency', 'northport', 'earthquake', 'turkeyearthquake', 'syriaearthquake', 'turkeyearthquake2023', 'turkey', 'syria']",0,0
593,1628682013870899201,2023-02-23 09:03:46+00:00,KingsbridgeMAT,"Fantastic media coverage in @mk_citizen of the impressive fundraising at Middleton Primary School for the Turkey and Syria earthquake survivors
@MiddletonMPS @oxfam #TurkeySyriaEarthquake 
https://t.co/lGvDhkFX15","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,['TurkeySyriaEarthquake'],1,0
594,1628672107205861376,2023-02-23 08:24:24+00:00,PRVEngineering,"Turkey and Syria were hit by two new earthquakes on Monday, only two weeks after two stronger earthquakes devastated the region on 6 February. RedR charity has now launched a fresh engineering appeal to provide engineering support https://t.co/Sqke9f6lNx #TurkeyEarthquake https://t.co/9rlIdmBlvQ","<a href=""https://app.sendible.com"" rel=""nofollow"">Sendible</a>",,['TurkeyEarthquake'],1,1
595,1628668750965936128,2023-02-23 08:11:04+00:00,CurtisSChin,"Update. The death toll from the #earthquakes in #Turkey &amp; #Syria has now surpassed 50,000 people—making it the deadliest disaster in Turkey's modern history. #9News

https://t.co/Y6rHEAJYXo ht @9NewsAUS 🙏 #TurkeyAndSyriaEarthquake #TurkeyEarthquake #TurkeyQuake #SyriaQuake","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"['earthquakes', 'Turkey', 'Syria', '9News', 'TurkeyAndSyriaEarthquake', 'TurkeyEarthquake', 'TurkeyQuake', 'SyriaQuake']",0,2
596,1628665974072266753,2023-02-23 08:00:02+00:00,medyanews_,"☑ International #filmmakers call on authorities to ensure that the necessary aid reaches survivors of the devastating #earthquakes in Turkey and Syria.

#KurdistanEarthquake #TurkeyEarthquake #syriaearthquake 
https://t.co/Agx3NH4zSr https://t.co/wLeiztrIfc","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,"['filmmakers', 'earthquakes', 'KurdistanEarthquake', 'TurkeyEarthquake', 'syriaearthquake']",2,1
597,1628665974013722624,2023-02-23 08:00:02+00:00,1MedyaNews,"☑ International #filmmakers call on authorities to ensure that the necessary aid reaches survivors of the devastating #earthquakes in Turkey and Syria.

#KurdistanEarthquake #TurkeyEarthquake #syriaearthquake 
https://t.co/qSmJXpX9Dx https://t.co/qtL4QtS5AE","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,"['filmmakers', 'earthquakes', 'KurdistanEarthquake', 'TurkeyEarthquake', 'syriaearthquake']",0,1
598,1628661028899938304,2023-02-23 07:40:23+00:00,SalaamediaLive,Live | Turkey Syria Emergency Earthquake Appeal: Al-Imdaad Foundation. #TurkeySyriaEarthquake #Turkey #Syria #Earthquake @Alimdaad https://t.co/sDKPlTXLw2,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",,"['TurkeySyriaEarthquake', 'Turkey', 'Syria', 'Earthquake']",4,1
599,1628656572657180673,2023-02-23 07:22:40+00:00,Nicollette_91,"🔗Donation links for #Turkey &amp; #Syria🔗

⛑https://t.co/gA31N1LOLv

🐾https://t.co/IALtQKO77b

⛑https://t.co/8NvLvMmxXv

🐾https://t.co/1cSvZJHhy1

⛑https://t.co/bfTXIlvZtg

🐾https://t.co/ITru3KF66f

It’s never too late to help.
#TurkeyEarthquake #SyriaEarthquake","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"['Turkey', 'Syria', 'TurkeyEarthquake', 'SyriaEarthquake']",0,0
600,1628651057210445825,2023-02-23 07:00:45+00:00,attwells,"A third 6.4 magnitude earthquake has hit the Turkey-Syria border causing further damage and devastation just two weeks after the massive earthquake which happened in mid-February. 

Donate here: https://t.co/uSMgQEoKHd 

#turkeysyriaearthquake #turkeysyriaearthquakeppeal https://t.co/eGcvBqdRhA","<a href=""https://www.later.com"" rel=""nofollow"">LaterMedia</a>",,"['turkeysyriaearthquake', 'turkeysyriaearthquakeppeal']",0,0
601,1628650870723301380,2023-02-23 07:00:01+00:00,medyanews_,"☑ The Secretary General of the #Kurdish Community in #Germany told the German President that Kurdish officials had been left out of a memorial for victims of the earthquakes in #Turkey and #Syria.

#syriaearthquake #turkeyearthquake
https://t.co/O4vyiJGScJ https://t.co/xKApIGF3z8","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,"['Kurdish', 'Germany', 'Turkey', 'Syria', 'syriaearthquake', 'turkeyearthquake']",5,3
602,1628650869926539270,2023-02-23 07:00:00+00:00,1MedyaNews,"☑ The Secretary General of the #Kurdish Community in #Germany told the German President that Kurdish officials had been left out of a memorial for victims of the earthquakes in #Turkey and #Syria.

#syriaearthquake #turkeyearthquake
https://t.co/p02GEiGfwO https://t.co/i8qxg6aTku","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,"['Kurdish', 'Germany', 'Turkey', 'Syria', 'syriaearthquake', 'turkeyearthquake']",2,1
603,1628644766425702400,2023-02-23 06:35:45+00:00,SalaamediaLive,"Live | Islamic Relief responds to two more earthquakes that struck the Türkiye-Syrian border on Monday, 20 February. #TurkeySyriaEarthquake #Turkey #Syria #Earthquake @islamicreliefsa https://t.co/fl5pov7xUv","<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",,"['TurkeySyriaEarthquake', 'Turkey', 'Syria', 'Earthquake']",0,0
604,1628638602556215296,2023-02-23 06:11:16+00:00,UpscforAll,"What is Operation Dost?
Operation Dost is an ongoing search and rescue operation initiated by India to aid Syria and Turkey, after the 2023 Turkey–Syria earthquake devastated both countries on 6 February 2023.

#OperationDost #TurkeyEarthquake #UPSC https://t.co/Z1nwwf9Sj1","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['OperationDost', 'TurkeyEarthquake', 'UPSC']",229,25
605,1628635679654842374,2023-02-23 05:59:39+00:00,newstracklive,"तुर्की में तबाही के बाद चीन में आया विनाशकारी भूकंप, 7.3 तीव्रता के झटकों से थर्राई धरती
#turkeyearthquake2023 #EarthquakeInChina #China #chinaearthquake #Turkey #Syria_earthquake #TurkeySyriaEarthquake 
https://t.co/fpfNzmA3Gk","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['turkeyearthquake2023', 'EarthquakeInChina', 'China', 'chinaearthquake', 'Turkey', 'Syria_earthquake', 'TurkeySyriaEarthquake']",0,0
606,1628630764521926658,2023-02-23 05:40:07+00:00,newstrack_eng,"Powerful earthquake in China, Afghanistan and Tajikistan after Turkey-Syria, Earth shook with a magnitude of 7.3
#turkeyearthquake2023 #EarthquakeInChina #China #chinaearthquake #Turkey #Syria_earthquake #TurkeySyriaEarthquake","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['turkeyearthquake2023', 'EarthquakeInChina', 'China', 'chinaearthquake', 'Turkey', 'Syria_earthquake', 'TurkeySyriaEarthquake']",0,0
607,1628630417418092545,2023-02-23 05:38:44+00:00,newstracklive,"तुर्की-सीरिया के बाद चीन, अफगानिस्तान और तजाकिस्तान में शक्तिशाली भूकंप, 7.3 की तीव्रता के झटके से कांपी धरती 
#turkeyearthquake2023 #EarthquakeInChina #China #chinaearthquake #Turkey #Syria_earthquake #TurkeySyriaEarthquake","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['turkeyearthquake2023', 'EarthquakeInChina', 'China', 'chinaearthquake', 'Turkey', 'Syria_earthquake', 'TurkeySyriaEarthquake']",0,0
608,1628589548237373440,2023-02-23 02:56:20+00:00,BaderSaab_BR,"Send Help Today

#Syria #Turkey #PrayForSyria #PrayForTurkey #Earthquake #TurkeyEarthquake #SyriaEarthquake

https://t.co/Mtm0mnDHBH","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"['Syria', 'Turkey', 'PrayForSyria', 'PrayForTurkey', 'Earthquake', 'TurkeyEarthquake', 'SyriaEarthquake']",0,1
609,1628561250983505920,2023-02-23 01:03:54+00:00,CyberMaverickTM,"🇹🇷🇸🇾 | More than 49,370 people have died across Syria and Turkey since the earthquakes nearly two weeks ago, officials said.

🇹🇷🇸🇾 | - ZONA DE CATÁSTROFE: El número provisional de muertos en ambos países ahora es de 49,370 personas. #TurkeyEarthquake #Syria https://t.co/pK3ZFbKuae","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"['TurkeyEarthquake', 'Syria']",12,9
610,1628545221028896771,2023-02-23 00:00:12+00:00,VacationerMag,"Here's how you can help people affected by the earthquakes in Turkey and Syria.

#TurkeySyriaEarthquake

https://t.co/x31AMzkopF","<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,['TurkeySyriaEarthquake'],0,0
611,1628536126238605313,2023-02-22 23:24:03+00:00,JuiceDudez1,"Not just the proceeds or the profits, it’s ALL of the sales of the Figgy-C and Buddha bowls are going towards helping #turkey and #syriaearthquake 
you are guaranteed to enjoy it for a good cause #fundraising #ottawa #charity #turkeyearthquake #juicedudezfamily https://t.co/M5AivA36wS","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['turkey', 'syriaearthquake', 'fundraising', 'ottawa', 'charity', 'turkeyearthquake', 'juicedudezfamily']",0,0
612,1628527007494467585,2023-02-22 22:47:49+00:00,20_20_mag,"Σχεδόν 50 χιλιάδες οι άνθρωποι που χάθηκαν από τους καταστροφικούς σεισμούς σε Τουρκία και Συρία. 

Όσα δε μπορούμε να πούμε με λόγια, αποτυπώνονται στο σκίτσο της @shamsiahassani.

#turkey #syria #Syria_earthquake #TurkeyEarthquake https://t.co/pjw7bizBjm","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"['turkey', 'syria', 'Syria_earthquake', 'TurkeyEarthquake']",55,13
613,1628521474582777856,2023-02-22 22:25:50+00:00,VoyagerNws,"#ULTIMAHORA Según reportes, han llegado a 50,000 las personas fallecidas por los terremotos en Turquía y Siria.

#Turquia #Turkey #Siria #Syria #TurkeyEarthquake #BREAKING #earthquake #Sismo https://t.co/YicN0Yjj8J","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,"['ULTIMAHORA', 'Turquia', 'Turkey', 'Siria', 'Syria', 'TurkeyEarthquake', 'BREAKING', 'earthquake', 'Sismo']",16,10
614,1628516318994436101,2023-02-22 22:05:21+00:00,ismmke,"Join Us Next Monday! 
INTERFAITH PRAYER SERVICE: Turkey/Syria Earthquake &amp; Humanitarian Crisis 
-February 27th, 2023 at 6:15pm in the ISM Community Center
RSVP Link: https://t.co/0AAUCOrN2Y
#interfaith #prayerservice #TurkeySyriaEarthquake #milwaukee #SyriaTurkeyEarthquake","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['interfaith', 'prayerservice', 'TurkeySyriaEarthquake', 'milwaukee', 'SyriaTurkeyEarthquake']",1,0
615,1628514981455994882,2023-02-22 22:00:02+00:00,1MedyaNews,"☑ International #filmmakers call on authorities to ensure that the necessary aid reaches survivors of the devastating #earthquakes in Turkey and Syria.

#KurdistanEarthquake #TurkeyEarthquake #syriaearthquake 
https://t.co/qSmJXpWBNZ https://t.co/a8oFaeKs3i","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,"['filmmakers', 'earthquakes', 'KurdistanEarthquake', 'TurkeyEarthquake', 'syriaearthquake']",1,0
616,1628514972169826304,2023-02-22 22:00:00+00:00,medyanews_,"☑ International #filmmakers call on authorities to ensure that the necessary aid reaches survivors of the devastating #earthquakes in Turkey and Syria.

#KurdistanEarthquake #TurkeyEarthquake #syriaearthquake 
https://t.co/Agx3NH4zSr https://t.co/79yBXrbsUd","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,"['filmmakers', 'earthquakes', 'KurdistanEarthquake', 'TurkeyEarthquake', 'syriaearthquake']",0,0
617,1628509938426294274,2023-02-22 21:40:00+00:00,1MedyaNews,"☑ The Secretary General of the #Kurdish Community in #Germany told the German President that Kurdish officials had been left out of a memorial for victims of the earthquakes in #Turkey and #Syria.

#syriaearthquake #turkeyearthquake
https://t.co/p02GEiFHHg https://t.co/FcF1c8XCnq","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,"['Kurdish', 'Germany', 'Turkey', 'Syria', 'syriaearthquake', 'turkeyearthquake']",20,15
618,1628509938191589377,2023-02-22 21:40:00+00:00,medyanews_,"☑ The Secretary General of the #Kurdish Community in #Germany told the German President that Kurdish officials had been left out of a memorial for victims of the earthquakes in #Turkey and #Syria.

#syriaearthquake #turkeyearthquake
https://t.co/O4vyiJHq2h https://t.co/5sn9FUdvTK","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,"['Kurdish', 'Germany', 'Turkey', 'Syria', 'syriaearthquake', 'turkeyearthquake']",2,2
619,1628503671515369474,2023-02-22 21:15:06+00:00,misbar_en,"Does this video show the most recent earthquake in #Turkey?
Here is what you need to know 👇

#Syriaearthquake 
#TurkeyEarthquake
#TurkeyQuake
#Kahramanmarasafad

https://t.co/44jTYd7icT","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['Turkey', 'Syriaearthquake', 'TurkeyEarthquake', 'TurkeyQuake', 'Kahramanmarasafad']",0,0
620,1628494160243175424,2023-02-22 20:37:18+00:00,abominableworks,"Stop Weaponized Earthquakes | HAARP
https://t.co/d2EhI1Diuf

#TurkeyEarthquake #TurkeySyriaEarthquake2023 #Turkey #Syria https://t.co/QhtRFJXBM2","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['TurkeyEarthquake', 'TurkeySyriaEarthquake2023', 'Turkey', 'Syria']",0,0
621,1628486362230824960,2023-02-22 20:06:19+00:00,lavitalohan,"Lindsay Lohan has been regularly sharing fundraisers and other resources to help those affected by the recent earthquakes in Turkey and Syria on Instagram. 

Please take a moment to donate what you can.

- https://t.co/BtEnn6pxil
- https://t.co/NOJxEFdPbO

#TurkeySyriaEarthquake https://t.co/2rOzE7ldEL","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,['TurkeySyriaEarthquake'],38,6
622,1628472534399164416,2023-02-22 19:11:22+00:00,EdSafetyUK,US and NATO plot wars while ignoring Turkey/Syria earthquake victims https://t.co/0HJldb6j7Z #TurkeyEarthquake #Syria_earthquake #nowar,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['TurkeyEarthquake', 'Syria_earthquake', 'nowar']",0,0
623,1628468044371529728,2023-02-22 18:53:31+00:00,EasternShipping,"Eastern Shipping Worldwide donates to help those affected by the recent earthquakes in Syria and Turkey

https://t.co/H4xawdKQei

#TheEasternWay #TurkeySyriaEarthquake #CorporateResponsibility","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['TheEasternWay', 'TurkeySyriaEarthquake', 'CorporateResponsibility']",0,0
624,1628455618863415299,2023-02-22 18:04:09+00:00,ErikSchreiber5,"The death toll of the recent earthquake could surpass 150,000 in Turkey alone. This is a an atrocity and a crime when current technology could have prevented these deaths. Instead, social wealth is being squandered on war. #TurkeyEarthquake #Syria  https://t.co/KNeNxsfkx4","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"['TurkeyEarthquake', 'Syria']",3,0
625,1628453902805770241,2023-02-22 17:57:20+00:00,khaleejtimes,"#TurkeyEarthquake: Nearly two weeks after an earthquake hit the border regions of Turkey and Syria, the area suffered another jolt of magnitude 6.3 on Monday. KT went on the ground to speak to the survivors in #Islahiye and #Nurdagi in Turkey. 

https://t.co/QWq59dljAh
@modgovae","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['TurkeyEarthquake', 'Islahiye', 'Nurdagi']",6,3
626,1628452358266195968,2023-02-22 17:51:12+00:00,GlobalWA,"[Updated Feb 22]
ACTION ALERT: Turkey and Syria Earthquake Feb. 6

Death toll of 47,000 expected to rise.

Please consider supporting our members who are providing relief efforts and #humanitarianaid. 

https://t.co/nXVH1jL4Kx

 #turkeyearthquake #syria #humanitarianassistance https://t.co/f0Qwjy5rAY","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['humanitarianaid', 'turkeyearthquake', 'syria', 'humanitarianassistance']",1,0
627,1628452248320720896,2023-02-22 17:50:45+00:00,Poplar_Homes,"Our recent episode of the #Propcast covered earthquakes. 

What happened in Syria &amp; Turkey is a tragedy; please consider supporting the recovery efforts through these organizations: https://t.co/rDcJk2nQbJ https://t.co/avlVqUINg4

#TurkeySyriaEarthquake 

https://t.co/55I0OqIVdT https://t.co/VdGIYQZgGV","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['Propcast', 'TurkeySyriaEarthquake']",0,0
628,1628451240114790404,2023-02-22 17:46:45+00:00,bbcle,"Another #earthquake has hit Turkey, near the border with Syria. Learn the language used in the headlines around this story.
https://t.co/1853xMbi7J
[Image: Getty]
#learnEnglish #TurkeySyriaEarthquake #Englishonline #Englishvocabulary https://t.co/G7r9ciga89","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['earthquake', 'learnEnglish', 'TurkeySyriaEarthquake', 'Englishonline', 'Englishvocabulary']",75,1
629,1628447399101313024,2023-02-22 17:31:29+00:00,1MedyaNews,"☑ International #filmmakers call on authorities to ensure that the necessary aid reaches survivors of the devastating #earthquakes in Turkey and Syria.

#KurdistanEarthquake #TurkeyEarthquake #syriaearthquake 
https://t.co/qSmJXpWBNZ https://t.co/Xrv9bo94Ju","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['filmmakers', 'earthquakes', 'KurdistanEarthquake', 'TurkeyEarthquake', 'syriaearthquake']",0,0
630,1628447396689584128,2023-02-22 17:31:29+00:00,1MedyaNews,"☑ The Secretary General of the #Kurdish Community in #Germany told the German President that Kurdish officials had been left out of a memorial for victims of the earthquakes in #Turkey and #Syria.

#syriaearthquake #turkeyearthquake
https://t.co/p02GEiFHHg https://t.co/cdSbaV1u2c","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['Kurdish', 'Germany', 'Turkey', 'Syria', 'syriaearthquake', 'turkeyearthquake']",0,0
631,1628447261444251649,2023-02-22 17:30:56+00:00,medyanews_,"☑ International #filmmakers call on authorities to ensure that the necessary aid reaches survivors of the devastating #earthquakes in Turkey and Syria.

#KurdistanEarthquake #TurkeyEarthquake #syriaearthquake 
https://t.co/Agx3NH4zSr https://t.co/xcy4mE8mNJ","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['filmmakers', 'earthquakes', 'KurdistanEarthquake', 'TurkeyEarthquake', 'syriaearthquake']",1,1
632,1628447259644858374,2023-02-22 17:30:56+00:00,medyanews_,"☑ The Secretary General of the #Kurdish Community in #Germany told the German President that Kurdish officials had been left out of a memorial for victims of the earthquakes in #Turkey and #Syria.

#syriaearthquake #turkeyearthquake
https://t.co/O4vyiJGScJ https://t.co/Cljf7bkjkV","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['Kurdish', 'Germany', 'Turkey', 'Syria', 'syriaearthquake', 'turkeyearthquake']",1,1
633,1628436934451134464,2023-02-22 16:49:54+00:00,Bar_Trend,A big thank you to everyone who donated a cake or came to the cake sale. We’ve raised £180 for the Turkey &amp; Syria Earthquake appeal. 🙏🏻 #TurkeySyriaEarthquake #Crowborough,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,"['TurkeySyriaEarthquake', 'Crowborough']",5,0
634,1628433313244549122,2023-02-22 16:35:31+00:00,connected2india,"Six dead as fresh quake strikes Turkey-Syria border 

#TurkeySyriaEarthquake #TurkeyQuake #Turkey_earthquake #Turkey #turkeyearthquake2023 #SyriaTurkeyEarthquake #ctoi #connectedtoindia 
https://t.co/UAUNprRnTB via @connected2india","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,"['TurkeySyriaEarthquake', 'TurkeyQuake', 'Turkey_earthquake', 'Turkey', 'turkeyearthquake2023', 'SyriaTurkeyEarthquake', 'ctoi', 'connectedtoindia']",1,1
